source_id,parallax,parallax_error,phot_g_mean_mag
256395322640850304,0.5571,0.4033,19.927
256403431539526016,0.5069,1.6093,20.604
256416282081791104,0.5455,0.2386,18.917
256430339510370176,-0.2214,1.3856,20.713
256431915763365632,0.2983,0.3016,19.304
256435076859341824,0.9532,0.3159,19.447
256440059021189504,0.7667,0.0122,12.256
256447553740854656,0.1529,0.057,16.524
256449611029069184,0.2934,0.3346,19.395
256458235321907328,-0.1956,0.2422,19.018
256463221781254656,0.1604,0.0999,17.669
256471223303192576,0.2315,0.13,18.026
256483249211719680,-0.9638,0.6985,20.197
256483455370184704,0.7905,0.0392,15.531
256495584360576000,0.2909,0.3043,19.283
256500192857204736,1.0532,0.7991,20.33
256501391152083712,0.6468,0.3279,19.451
256513936752440704,-0.2889,0.5244,20.113
256514276054084352,0.1635,0.2185,18.96
256514791449833600,1.326,0.0135,12.763
256517681966283648,0.3771,0.0524,16.347
256519777910305152,1.3636,0.0524,16.436
256526095804495488,0.6522,0.2863,19.144
256540015796332544,0.3301,0.0858,17.087
256543722350564608,-0.6334,0.3462,19.247
256544753143909120,0.4698,0.1014,17.442
256582793668163968,3.5953,1.9036,20.764
256585194556554368,0.467,0.0415,16.204
256591246165199232,0.7211,0.9232,20.619
256605432441515264,0.4965,0.1617,18.391
256608902775215872,0.0714,0.1406,18.001
256612373106951040,0.427,0.3586,19.665
256619141977367168,0.0029,0.624,20.09
256624540753039744,0.1115,0.143,17.276
256626018222545152,0.653,0.0323,15.229
256631653216880256,-0.2781,1.2382,20.574
256663809636773376,0.4876,0.3014,19.195
256675045270016384,0.5407,0.2975,19.199
256677931488381440,0.5223,0.1556,18.4
256690614527822336,2.2604,1.0082,20.54
256705144401698560,0.256,0.4462,19.842
256707863119245056,-0.5666,0.5277,19.569
256734968653500928,0.8759,0.1826,18.388
256743081847891456,-0.668,0.8014,20.123
256749193586296832,2.3529,1.2251,20.209
256756688307240192,0.2691,0.1323,17.908
256760394860116480,0.8326,0.0865,17.025
256766476537918208,0.3417,0.7387,20.278
256778674241772672,0.1866,0.5281,19.78
256800187733862784,0.3294,1.0799,20.592
256804860658455552,1.6379,1.1072,20.539
256805680995603968,0.6707,0.088,17.254
256812660319271296,-1.0543,1.0282,20.604
256812965260042624,0.4932,0.1406,18.037
256827503726766208,1.0785,1.1769,20.64
256832485890412672,2.3221,1.0961,20.602
256833344879543680,-0.3717,0.529,19.885
256835264730541696,0.3463,0.1357,17.87
256840629146423424,0.9496,1.2345,20.709
256843377924601728,0.7502,0.7615,20.249
256852826856019072,0.6438,0.7978,20.33
256854888441214592,1.0768,0.0714,16.802
256857053101425792,1.6307,1.0521,20.501
256858530568842496,-0.0427,0.3238,18.905
256863856332035712,0.0639,0.2129,18.393
256875401203837184,0.5394,0.32,19.184
256883647538768000,-0.1216,0.8745,20.442
256886739915217792,-1.4707,1.6469,20.712
256891099306038784,0.8467,0.2039,18.643
256892920372293376,-0.6536,0.4033,19.549
256914674384583552,2.0502,0.0631,16.526
256926902152769792,0.1433,0.2153,18.697
256930200688405632,0.6177,0.6017,19.928
256943433483935232,1.6781,1.1226,20.664
256947144333059712,-0.151,0.6631,20.177
256950855188873728,0.3145,0.0862,17.261
256967004263608832,0.1549,0.7668,20.199
256972600606337792,-0.424,0.5728,20.039
256989681691592064,0.6537,1.2586,20.645
256994285895349504,0.1951,0.4789,19.67
257007922416030080,0.279,0.2482,18.998
257009507263376128,0.2441,0.0256,14.585
257016168752406912,0.5069,0.1957,18.424
257023285516350720,0.3195,1.8289,20.735
257035483225873280,1.2948,0.2767,18.848
257059363241107328,2.027,2.3443,20.815
257063726930438272,0.4564,0.061,16.544
257068640372903168,0.4862,0.1597,18.117
257083342042424192,0.5494,0.42,19.75
257096780998545664,0.5965,0.5945,19.858
257097292096258816,0.335,0.1452,18.039
257101587063692288,0.1322,0.2326,18.987
257108493371393536,0.3277,0.0962,17.592
257120553639600256,0.3303,0.1024,17.789
257122752661548800,0.2541,0.4414,19.671
257136530916436608,0.6551,0.2147,18.796
257146362100811264,0.3392,0.047,16.376
257152787371431680,0.4735,0.0296,11.532
257160552672599296,0.7706,0.564,19.888
257166492613849984,0.739,0.8158,20.382
257168317973446528,0.3731,0.1003,17.262
257172338060117632,0.2667,1.227,20.649
257178591535059200,0.3269,0.0534,16.551
257179038211628672,0.0612,0.1063,17.785
257179068274700288,2.0114,0.2151,18.74
257197210216664320,2.3331,0.4777,19.663
257199585335077632,0.428,0.0785,17.261
257203704204429824,0.0353,0.3032,19.238
257206079326201600,2.7854,1.388,20.59
257231088917399424,0.7075,0.5873,20.039
257249780614775424,0.7553,0.0955,17.551
257266032771595904,0.9048,0.4359,19.641
257269438685211264,1.0792,0.0219,14.225
257286030138395264,-0.2115,0.463,19.648
257297957268916992,0.2529,0.1064,17.061
257299572175349120,0.1369,0.1882,18.677
257302080436154624,0.2881,0.0818,17.438
257315412011723904,-0.3296,1.1051,20.618
257328704934689664,0.5875,0.2967,19.192
257329121550096640,1.5445,0.3428,19.336
257332312705054848,1.3439,0.7278,20.165
257349703028620928,0.3422,0.1656,18.344
257358945799655936,0.4015,0.9962,20.491
257361041746748800,0.3337,0.1237,18.048
257364752595326464,-0.1648,0.7344,20.287
257366917262421248,0.721,0.6043,18.947
257391621914207104,0.3121,0.0178,13.386
257400791663878784,-0.2175,0.2104,18.723
257429555063246208,-0.1242,0.5745,20.161
257449208836308864,0.4759,0.0935,17.311
257453155907155072,0.0903,0.2111,18.674
257471091688208256,0.6267,0.2591,18.695
257490779821811456,0.1601,0.2848,19.23
257493150643118848,0.9566,0.1151,17.915
257507890971200256,0.2395,0.2056,18.729
257508749961691392,0.7129,0.5078,19.901
257528133156180096,0.2753,0.0328,15.303
257530259158593792,0.1546,0.1033,17.68
257543659456732160,5.4372,0.1613,18.556
257550187809269760,-0.3345,0.3563,19.462
257551910093954944,0.439,0.389,19.663
257551974514360832,-0.2923,0.817,20.306
257566719138326912,-0.9802,2.58,20.776
257572251059025536,0.5341,0.5834,19.891
257583761568422784,-1.1733,0.9202,20.31
257600357319629312,-0.9732,0.5572,20.232
257600834060556032,0.1025,0.2043,18.906
257619594477861632,0.2727,0.1544,18.275
257620389049778560,-0.5506,1.0017,20.593
257624954597104640,0.4429,0.228,18.785
257625817890468096,0.7237,0.0705,17.073
257634613980291712,0.365,0.9133,20.318
257638732852226176,0.1289,0.2085,18.69
257640042820345088,4.628,1.9775,20.82
257654405192668288,0.7154,0.0354,15.637
257654714430296320,0.3278,0.0255,14.979
257659799667310080,0.6043,0.101,17.649
257675429053691776,0.5462,0.1844,18.744
257682541518052736,0.1385,0.2095,18.745
257689516545008384,0.2205,0.3272,19.209
257698248215079168,-0.2879,0.4713,19.898
257702543187085824,0.1302,0.0238,14.368
257722162592539904,1.268,0.1391,18.094
257726698083135232,1.3006,0.0547,16.311
257737139143548032,1.1571,0.5089,20.05
257754529471072768,0.3961,0.1754,18.434
257769750832911616,-0.1605,0.6831,20.316
257780093112847616,-0.2551,0.7882,20.314
257788884910831360,-0.014,0.2143,18.983
257795761154697088,0.7,0.933,20.515
257799540727824384,0.4083,0.0813,17.197
257801185696372480,0.4082,0.3883,19.715
257819675534448000,0.2429,0.054,16.554
257835098759859200,0.4855,0.2582,18.918
257835687169459200,2.9655,1.6632,20.792
257844620700673792,0.5881,0.1004,17.163
257855302284584064,0.2596,0.1228,17.501
257860838500725248,0.2928,0.0765,17.104
257876987577549440,0.498,0.3421,19.511
257889528879733504,1.5327,1.2264,20.569
257892999215599360,-0.7198,0.6949,20.389
257899110949457664,0.1494,0.3062,19.167
257901859730120448,0.7134,0.1846,18.182
257910007281405312,0.4686,0.8358,20.194
257923575085962624,0.6645,0.7927,20.062
257931894434532864,1.1674,0.835,20.182
257941755680230912,0.0851,0.1009,17.516
257953158818157312,0.9129,0.1457,18.05
257968070945389440,0.236,0.4688,19.789
257993394071523328,-0.2041,0.4044,19.395
257994149985726080,0.1392,0.5842,19.914
258005115041364864,0.2635,0.0721,17.087
258020297747675008,-0.4195,0.5035,19.812
258037065300565504,0.3322,0.3845,19.478
258043696728177536,0.1125,0.3287,19.07
258045758312861312,0.5725,0.4885,19.687
258054382607756544,0.8353,0.1186,18.015
258080775183105664,0.5932,1.0877,20.662
258085654265998208,4.7168,1.7278,20.854
258092904170159616,0.6608,0.9787,20.45
258096237065396352,-1.3715,0.948,20.57
258098637952194304,-0.1264,0.7188,20.201
258105372461118848,0.4606,0.2197,18.895
258106338829898112,0.6872,0.0448,16.104
258126267479287936,1.0148,0.4488,19.632
258131799396900992,1.0628,0.0679,16.957
258160214900601216,0.7754,0.0483,16.398
258176673211701632,-1.027,0.5864,20.09
258177429125943424,-0.641,0.7922,20.219
258189931776552832,0.3891,0.5764,19.982
258198216770863872,0.344,0.027,14.612
258203538231107456,0.6118,0.6462,20.012
258204538962772992,0.1147,0.0897,16.968
258217664380483584,0.8356,0.6216,20.088
258219794686470400,-0.1329,0.1623,18.296
258219927828587776,-0.3455,0.444,19.768
258228247177938688,0.0066,0.5475,20.266
258229930805031936,0.772,0.1246,17.729
258232026752173184,0.8876,1.4692,20.745
258255047775560704,-0.3044,0.7433,20.332
258257964057585152,0.2498,0.1996,18.829
258260167379359872,0.085,0.1891,18.5
258282977948109568,0.4671,0.2267,18.573
258283222763657728,1.7708,0.0155,13.153
258291469097943936,-1.3255,1.2215,20.605
258292461236011392,2.2615,0.2791,19.142
258301051168503808,-0.5189,0.5143,20.015
258303632448104576,0.3594,0.0954,17.704
258330329960987648,-0.1844,1.3858,20.648
258338816817942400,1.9104,1.2598,20.681
258344859836595968,1.2012,0.5972,19.879
258369259544754816,0.0321,0.4913,19.626
258383686339953408,4.5853,0.2433,19.057
258387538925468288,0.2954,0.8957,20.447
258406677304210688,1.2698,0.2471,16.093
258410663031802240,1.0028,0.7197,20.465
258417187086366336,0.0108,0.191,18.526
258432378384741248,0.235,0.6311,20.154
258432996862335616,-0.2499,1.9357,20.834
258456911238578560,0.2619,1.0524,20.373
258466149713899264,-0.3669,0.2306,19.067
258474400346303488,-1.3625,1.6152,20.844
258477905038225152,0.5795,0.5211,20.172
258480275863194496,0.4248,0.1626,18.559
258498246007675776,-0.1352,0.6439,19.782
258504495180315520,0.5299,0.132,17.897
258504602553785856,-0.3032,0.7346,20.159
258505594692037376,0.8047,0.2774,18.993
258507213896773248,0.9328,1.3434,20.672
258508072890238592,1.445,1.8563,20.818
258515357152567680,1.4965,0.717,20.366
258521537610969728,-0.8492,0.4779,19.945
258527039466958080,2.0178,0.2324,18.697
258558822223576704,0.9264,0.9573,20.594
258563937527564416,0.5512,0.4367,19.864
258575413680359296,0.1993,0.3184,19.353
258577406545427712,0.0978,0.5202,19.961
258580086605041664,0.6951,0.6273,20.172
258585691541535616,0.3673,0.0574,16.37
258596446137664768,-0.974,0.9947,20.44
258601011686515840,-0.5832,0.4938,19.988
258603730402673152,-1.2006,1.0739,20.578
258625372740428416,0.086,0.2784,19.206
258627434324632576,1.0544,0.1494,18.306
258645443126149248,0.503,0.1885,18.228
258647745229117056,0.8861,1.2577,20.675
258650317911501952,1.709,0.1502,18.104
258651387360776064,0.4341,0.2379,18.992
258653616446548096,0.3606,0.4672,20.031
258654509799898368,0.3766,0.2755,19.415
258670177837682432,0.4063,0.1581,18.48
258673716890789760,0.2686,0.3594,19.673
258674133506448640,-1.9413,1.6414,20.825
258674339660964096,0.0644,0.2742,19.281
258679150029512576,1.2038,0.4562,19.869
258680004722900992,0.965,0.37,19.718
258684441429136768,0.2532,0.7538,20.248
258697047153478144,0.3207,0.1688,18.297
258724058207345152,0.6027,0.2068,18.831
258731582988060416,0.5471,0.7881,20.542
258733129177980032,0.1345,0.046,16.114
258749896730401280,0.2928,0.3619,19.322
258758521022444928,1.522,1.1624,20.643
258766694344321792,0.3849,0.1837,18.509
258769413061396864,0.3557,0.108,17.579
258776624309588096,0.0446,0.25,19.178
258784256467073280,0.8305,1.2427,20.666
258785386042784256,1.0807,0.2815,19.246
258794323871866752,0.0811,0.1002,17.471
258798275241658368,0.282,0.2287,18.872
258809510874901888,7.098,1.6519,20.747
258812019137049728,0.3375,0.109,17.631
258823972028393344,1.9735,0.2027,18.657
258828099495085952,0.3594,0.1028,17.522
258828236932679296,2.2226,1.3439,20.678
258838132535799680,0.8194,0.8311,20.356
258841534149501056,-1.3053,1.3544,20.59
258865620326952960,0.1348,1.6495,20.697
258880395014305664,-0.3649,0.8493,20.346
258882246143488768,0.0253,0.1751,18.428
258891080896370816,1.0046,0.6187,19.921
258894581291680128,3.9308,0.3938,19.59
258903587839796096,0.2466,0.0192,13.153
258908466922680704,0.4715,0.0526,16.341
258912555730142592,-0.0617,1.3175,20.775
258920149233246464,-0.2655,1.9119,20.777
258924272400309888,-0.686,1.8615,20.791
258936568890531840,0.0386,0.567,19.91
258938737852011520,0.92,0.0625,16.493
258940318397979392,1.547,1.5384,20.697
258951210432743552,0.2023,0.297,19.254
258960040890255744,0.3143,2.0065,20.823
258966706679359488,-0.0128,0.9751,20.609
258972818420843648,0.1456,0.5673,20.059
258975502771329152,0.566,0.7448,20.394
258991548772223872,0.3553,0.03,14.77
258993610357154944,0.6636,0.68,20.186
258996079956253184,1.8434,0.5993,19.893
259005189587877120,0.0233,0.1659,18.297
259007148093071232,1.1623,0.0245,14.887
259010996384070400,1.1581,0.1278,17.614
259011821017716224,0.4384,0.0698,16.641
259012091594525056,1.0841,0.0993,17.045
259014943452979200,1.6483,1.4248,20.532
259016253423899392,0.2918,0.2037,18.293
259043943075608448,1.9176,0.6246,20.025
259074832477694848,0.1369,0.2832,19.282
259075249096113536,0.3715,0.0805,17.148
259078715128344576,0.1797,0.2386,19.099
259080471774872960,0.2529,0.1048,17.516
259089267867556608,0.5208,0.0232,14.693
259091982287980416,0.5557,0.536,20.096
259093111858934400,0.917,0.3854,19.545
259099812006302976,-0.0585,0.6379,20.215
259116991875739264,1.6687,0.1303,18.053
259118233125504896,0.4291,0.2936,19.25
259120466508915584,0.4195,0.5787,20.126
259127162359008128,0.4852,0.2929,19.133
259132007083171456,-0.9846,0.9308,20.285
259132797356886272,1.4671,0.0398,13.02
259133518910198272,0.2805,0.3263,19.279
259137916957939072,0.1037,0.2773,18.898
259140395158342912,0.8572,0.0237,10.826
259141425945940608,0.3794,0.1007,17.306
259141632107619840,0.3185,0.2619,19.033
259146197655239168,0.3558,0.1843,18.395
259155887101791488,0.4662,0.1658,18.304
259161384660512128,0.1396,0.0672,16.885
259167775570264576,0.4868,0.4394,19.766
259191075768211840,0.5732,0.7635,20.4
259197810277360384,1.8719,1.9926,20.849
259202070884444288,0.7432,0.739,20.474
259204987166987008,0.2077,0.68,20.202
259205090247693440,1.2119,0.1565,18.207
259206743809678720,1.7741,0.9675,20.539
259213508384076544,-0.5086,0.4038,19.877
259246635463904256,1.0023,0.1082,17.456
259250552474742144,0.522,1.1206,20.549
259259967048932864,1.9837,0.0281,14.678
259260443785588608,-0.6315,0.5845,20.081
259270274963481984,0.2616,0.3715,19.696
259273156889736448,0.4056,0.2792,19.348
259273229907787008,0.641,0.0972,17.451
259279861338080640,0.367,0.0472,16.059
259280033136793600,-0.1134,0.2205,18.855
259284186369005056,0.1766,2.3182,20.814
259294288125983232,0.2854,0.2681,19.116
259299789981396096,-3.1488,1.3511,20.602
259304359831211776,0.4807,0.1466,17.943
259309376353914112,3.3276,0.3462,18.401
259310029184979584,0.509,0.6665,20.121
259310750739403136,-0.6499,0.7106,20.184
259324181101451648,0.5434,0.5214,18.899
259329919177986304,0.1983,0.2251,18.855
259330163992138112,0.2339,0.6404,20.292
259331843323357568,0.299,0.3312,19.345
259334282867376384,-0.1637,0.4317,19.833
259341365266416384,0.7057,0.5784,20.265
259344560726491008,0.5736,0.09,17.427
259345312337927168,0.3016,0.1252,18.072
259352424806967680,0.9676,0.3289,19.277
259353356817028352,1.2474,0.6268,20.256
259356552272932864,-0.075,1.696,20.798
259361637516444160,5.4825,0.0153,12.789
259365722022988160,-0.0954,0.4413,19.657
259378542508173824,1.3968,0.8266,20.463
259380741528256256,0.2223,0.0606,16.573
259386337867244032,0.5459,0.1562,18.087
259402731760691072,-0.047,0.1161,17.737
259406305173306880,1.96,0.0259,14.843
259428432843533440,0.3805,0.8367,20.399
259435334851728384,0.0656,0.3956,19.738
259440007776656256,0.7667,1.0273,20.316
259443787348145280,-1.1608,0.6949,20.246
259443894722099200,0.2158,0.4714,19.824
259449834664161280,0.3157,0.5088,19.742
259468595078327552,0.1331,0.1121,17.775
259481961016366592,0.4268,0.3581,19.494
259485534430104832,2.3277,0.5863,19.916
259531576479140864,0.653,0.4032,19.345
259534157757203200,0.4898,0.0657,16.613
259559068565068800,0.186,0.2499,19.036
259579100293591296,-0.1402,1.0394,20.618
259585177672989440,0.5369,0.1408,17.985
259586552062442496,1.6901,0.1364,18.191
259599338180568832,0.153,0.0758,16.761
259608615308484096,0.3266,0.9401,20.422
259628234720714624,1.6129,0.0346,15.675
259629849625377280,0.65,0.4569,19.939
259640977888639616,0.4947,0.3903,19.581
259642665810442496,0.4514,0.3204,19.2
259649194158100864,0.242,0.4849,20.082
259692208255870848,-0.0048,0.294,19.168
259711415356146432,0.5188,0.5091,20.004
259721895071250560,0.2862,0.3484,19.505
259722376107360640,0.574,0.2947,19.244
259724407626821632,-0.1761,0.9522,20.361
259724987447735296,-0.0352,0.3006,19.07
259736158659310720,0.8344,0.0927,17.23
259743099323571200,-0.0248,0.5343,20.137
259748150207648768,-0.1296,0.2144,18.778
259761718008275328,0.0759,0.2594,18.942
259766322212751232,0.1471,0.1975,18.634
259772236384582400,1.0391,0.3522,19.525
259779035315460864,0.841,0.0188,13.905
259788621683596032,0.1927,0.1278,17.966
259796146466697472,1.5309,0.5768,19.885
259804976918220288,-0.5197,0.2679,18.767
259820271298971264,0.1392,0.0189,13.903
259827379468285440,0.6794,0.2653,19.296
259829685867441280,0.7763,0.0667,16.747
259841746134622720,-0.3958,1.2248,20.628
259872562524173440,0.6248,0.5121,20.09
259882084468135424,0.3025,0.1881,18.65
259885894100924160,0.2248,0.1268,17.812
259886100261595136,0.3596,0.2071,18.855
259890876265172224,0.0346,0.3577,19.624
259896545620003968,-0.0017,0.4313,19.923
259910603049580928,3.3665,1.5297,20.716
259911187166351104,0.235,0.1338,17.95
259919257407625472,0.3297,0.4815,19.887
259933417915200128,0.4452,0.8487,20.369
259936128039383296,0.2998,0.348,19.474
259937708587413120,0.7884,0.1374,18.068
259955884887920768,0.1653,0.0557,16.553
259993818041583488,-0.0526,0.143,18.077
260003748005914496,0.0893,0.4214,19.511
260011753823989376,0.9262,0.2876,19.113
260025983050525184,1.8497,0.877,20.309
260049794350385536,0.4692,0.0632,16.605
260050928221705344,0.1485,0.0482,15.977
260065904771600768,0.3749,0.2115,18.472
260067249097194240,0.2652,0.1219,17.667
260087207811179648,-0.4807,0.3162,19.445
260089170610356096,0.1288,0.283,19.325
260092877168025728,0.7195,0.4266,19.828
260098615242783360,0.2686,0.0484,16.231
260099061919496320,1.5961,0.508,19.698
260110125755207040,0.1194,0.436,19.774
260112565296791680,0.4767,0.1936,18.434
260112668376039424,0.3058,0.4375,19.741
260118715688159360,1.2249,0.0817,17.019
260121606204428800,-0.3042,0.8294,20.338
260136621409999744,-0.0953,0.8542,20.424
260142737443220736,1.5709,0.9783,20.493
260150051770205952,0.3303,0.227,19.019
260174417126167424,-0.0591,0.4746,19.865
260176062093739648,3.2318,0.0874,17.336
260177367764001920,1.4014,0.0914,17.362
260188710777302272,-0.2188,0.3019,19.03
260191974950929664,0.5116,0.0664,16.832
260192898365871744,-0.4121,0.7072,20.245
260195273482974336,1.3551,1.8645,20.665
260195788881838976,1.038,0.0913,17.34
260197266345192704,0.5253,0.1824,18.618
260199667231649408,0.1972,0.3641,19.665
260201939274970880,0.3462,0.0966,17.515
260206577836930816,-0.8016,1.1831,20.454
260211319483611264,0.2447,0.0422,15.997
260215580091024640,0.8097,0.0968,16.757
260220729752678016,-0.1146,0.3993,19.751
260223341092857216,0.4331,0.2624,19.044
260229079168347392,0.2436,0.242,19.023
260232244564049024,0.213,0.0709,16.747
260233752092848256,0.2221,0.3456,18.895
260233996906883072,1.0334,0.9193,20.257
260234546666464000,0.0191,0.1726,18.128
260243544620457472,0.4314,0.4123,19.84
260243892512490112,0.5482,1.519,20.618
260272239299132416,0.5368,0.4916,20.096
260272716037329536,0.7061,0.5563,20.27
260276220738080256,0.763,0.9116,20.502
260281963102684928,-0.0947,0.8216,20.464
260282164965392128,0.7146,0.2073,18.829
260286185055175552,0.2344,0.2471,19.113
260287529381230976,-1.099,1.3199,20.76
260301685591992448,3.8959,1.844,20.641
260346421972449280,-0.2199,1.0868,20.627
260350991820071168,2.9037,2.2073,20.815
260351812153115264,0.323,0.1963,18.643
260353083463539328,0.251,0.2021,18.832
260363258245531904,0.8266,0.2067,18.674
260374081560919680,3.1745,1.681,20.77
260378342167075840,-0.8882,1.0968,20.513
260393357376020736,0.1477,0.0693,16.896
260406684655221248,0.455,0.3634,19.616
260409025413894912,-0.2925,0.6527,20.281
260410395507079168,0.0532,0.362,19.243
260412525817062400,-0.0834,0.583,20.026
260440327138479232,0.476,0.3413,19.412
260478054127074944,0.3206,0.0859,16.75
260479080624568960,0.5167,0.5942,20.074
260480768548822400,0.3326,0.5843,20.197
260492858881812224,0.7903,0.6033,20.135
260507637864471936,0.7351,1.2662,20.695
260537049798466816,0.2596,0.7747,20.313
260537427759391744,0.2147,0.088,17.118
260545055621630976,0.4407,0.0815,17.191
260557833151972352,0.4725,0.2298,18.867
260563674299884416,0.096,0.1855,18.576
260589585842161536,1.0397,0.0344,15.421
260590273036939008,1.3618,0.0153,12.908
260615183847124096,0.4148,0.0742,17.164
260618722897674496,-1.1339,1.0783,20.671
260627789573098880,0.2812,0.527,20.162
260635730970464384,-0.5426,0.332,19.326
260647993099425408,1.1669,0.2237,18.874
260674385676409344,0.8481,0.1913,18.581
260683246191338368,0.9992,0.3862,19.606
260722072693622528,0.4986,0.2726,18.974
260735850949297664,0.3425,0.238,18.811
260737843814361344,2.5384,0.7854,20.331
260744067225313920,0.3183,0.1338,17.899
260754920604775680,-0.1593,0.3962,19.821
260757227005454720,0.9142,0.0571,16.611
260765232824306048,-0.5038,0.4293,19.725
260783099884142080,0.1333,0.2703,19.012
260785230193482624,0.0793,0.7087,20.303
260810175364072192,0.7264,0.3866,19.691
260819108894625152,0.7763,0.0653,16.655
260819177611480704,0.9759,0.6492,20.261
260822373070199680,0.6322,0.0521,16.384
260827969409398016,0.173,0.1289,18.096
260835906509225728,0.2393,0.3978,19.808
260844118486595584,0.2817,0.439,19.909
260849036227055360,-0.0015,0.4212,19.822
260857523082320896,0.2639,0.1737,18.599
260861130851007360,-0.4987,0.4309,19.75
260880784625026816,0.2571,0.3051,19.18
260884834775512832,0.0296,0.4811,20.011
260887583554759424,0.2444,0.1593,18.452
260926620513402624,-0.1954,0.7899,20.474
260940531911949824,2.3522,0.2681,19.051
260949160504773120,1.1141,0.2353,18.836
260952905711711616,0.5116,1.2797,20.562
260954967298041472,-0.3407,2.6381,20.893
260958536415291136,0.3122,0.3859,19.76
260976918873787648,1.7291,0.152,18.244
260977365550558976,0.1549,0.1174,17.748
260982729968914432,0.0849,0.0779,17.228
260983653382560768,0.0477,0.1965,18.642
260984825909326720,-0.1419,0.5278,20.053
261004720201203712,0.1897,0.2254,18.506
261010114680046720,0.0109,0.4512,19.93
261010797576148736,-0.1768,0.3094,19.368
261030661801292800,0.1147,0.7393,20.43
261034784972121216,0.4597,0.302,18.121
261035777106228224,0.3407,0.0785,17.109
261037976129472896,0.4987,0.4617,19.853
261048318412511104,0.9888,0.3797,19.464
261058214017282432,0.2148,0.222,18.876
261091061924294784,0.0376,0.2692,19.206
261105359872460032,0.815,0.7387,20.139
261105836612231168,0.3544,0.1226,17.721
261106115786245248,-0.5129,0.6263,20.057
261108589690804096,0.4479,0.3001,19.088
261122917702542720,0.4046,0.0404,16.007
261126177578132608,-0.0412,0.3829,19.632
261142159151220736,0.4094,0.8163,20.354
261142773331383424,-0.0214,0.5038,19.849
261177270510707584,0.5386,0.1374,18.113
261187136047922688,-0.1937,0.5448,20.161
261188196906532608,0.5694,0.1694,18.426
261189914893609984,-0.1858,1.0394,20.499
261199746075868032,1.7754,0.0522,16.355
261210912991212416,0.5988,0.6257,19.777
261216165734897664,0.0215,0.1301,17.848
261226920332916224,-0.4234,0.3671,19.387
261237743647977856,3.2396,0.2898,19.225
261250186169120896,-0.3342,1.0508,20.763
261261658026137472,0.2935,0.289,19.301
261270041803474048,0.214,0.1093,17.988
261279495027508736,0.1697,0.1014,17.532
261293067121231744,0.4471,0.556,20.137
261293548158899456,0.6506,1.2242,20.622
261295536729185408,0.4826,0.1587,18.551
261297357796752128,0.5686,0.1938,18.436
261301893280370560,0.3698,0.296,19.156
261308524710579584,1.0083,0.4757,20.153
261331854970724224,0.8598,0.2212,18.511
261333508533063296,0.3045,0.2247,18.852
261347286790850048,0.0994,0.1118,17.532
261351375600840960,0.3881,0.1005,17.389
261353540264441472,-0.8482,0.7728,20.377
261354257523425664,0.1456,0.1082,17.556
261371372968461952,0.7162,0.4153,17.522
261374293547596928,0.0101,0.1168,17.724
261382569947643008,0.9777,0.1652,18.271
261394802011347712,0.0899,0.4821,19.788
261405663987023872,0.6007,0.2122,18.766
261407897370075776,0.2975,0.0714,16.869
261408167949920384,-0.4067,0.8194,20.31
261409099960817280,0.64,0.0446,16.046
261410096393225600,0.3643,0.1116,17.83
261427409406329856,0.097,0.4099,19.879
261428715076284032,0.6451,0.1956,18.726
261434728027633024,0.7017,0.083,17.369
261447239269967744,0.2623,0.0545,16.566
261448265765080320,0.3717,0.4513,19.917
261448403204092160,0.7216,0.2049,18.8
261455519969209344,-0.5151,1.3171,20.767
261461361122302976,0.7935,0.0956,17.517
261480495200842880,0.1618,0.4207,19.653
261492692908610176,0.5807,0.2044,18.895
261493831073944704,-0.0976,0.7155,20.405
261503894183501440,-0.2157,0.4091,19.832
261510770426667520,0.7924,0.4103,19.991
261522418375148928,0.5786,0.3162,19.545
261526193653826432,0.4448,0.3618,19.534
261527636762854528,0.8723,0.1206,17.812
261528809289503744,0.3689,0.0703,16.915
261554785248934656,0.381,0.3979,19.791
261585120604041856,0.4277,0.0816,17.154
261588797096334848,0.6813,0.2074,18.544
261589110630477568,-1.2913,0.5128,17.787
261603404281008896,0.3294,0.1329,18.238
261603919676306048,3.3191,1.8769,20.694
261612402234883584,2.1114,0.2564,18.943
261625390216057344,0.302,0.0748,17.096
261625630734206208,0.3375,0.1413,18.271
261625768172848000,0.5009,0.3464,19.386
261629925701548416,-0.0258,0.1053,17.754
261643158498641536,0.2842,0.1231,17.923
261645662462366336,0.9679,0.1162,17.816
261651061236472704,2.2666,0.7676,20.393
261652568769826048,2.5569,0.3366,19.295
261662503030120448,3.4948,1.6675,20.695
261662601813808768,0.2828,0.0692,16.662
261671505281035136,-1.7739,1.5059,20.732
261671569705719168,0.2868,0.0649,16.769
261679648537986048,0.0958,0.1528,18.391
261705899380462720,0.2498,0.3143,19.509
261716477884509056,1.0323,0.1645,18.401
261717753487210112,-0.5348,0.1949,17.755
261728057116397568,0.5148,0.038,15.758
261738261958969600,0.6022,0.1028,17.758
261741564789545984,1.2681,0.6509,20.338
261762249349572864,0.6009,0.5356,20.054
261774855077224576,0.0301,0.1813,18.462
261789526685545728,-1.1102,0.9246,20.386
261809459631748096,0.2984,0.0494,16.375
261817839112820736,0.2666,0.6399,20.155
261828220048548352,0.3173,0.0685,16.625
261843883791980032,0.5739,0.1172,17.628
261896213674839040,0.6015,0.2761,19.084
261904288213906176,0.6029,0.0426,15.648
